Temperature,Weather_Conditions,Humidity,Disease
21.572316903181882,Broken Clouds,46.607719680945976,Grape___healthy
21.66629715073086,Snow,43.85468347867478,Grape___healthy
23.205126570190973,Snow,57.26084246273208,Grape___healthy
24.6931287121982,Snow,49.498634001262005,Grape___healthy
26.20543502787497,Scattered Clouds,56.52372800665153,Grape___healthy
25.041096675882567,Scattered Clouds,51.53295406707548,Grape___healthy
18.615266364382677,Clear Sky,57.19687904806487,Grape___healthy
22.38960130503686,Broken Clouds,43.215830610051825,Grape___healthy
18.311349095951616,Clear Sky,54.890722103883306,Grape___healthy
26.13217426040406,Shower Rain,51.70590863073163,Grape___healthy
18.507308246112853,Scattered Clouds,52.79625822000023,Grape___healthy
21.853190099043047,Snow,50.07996845622197,Grape___healthy
22.690169069264666,Rain,44.36321036549835,Grape___healthy
21.598566172969242,Snow,50.964148457726466,Grape___healthy
26.50527970449672,Thunderstorm,41.25470410555218,Grape___healthy
18.530334391907527,Broken Clouds,53.80637713178697,Grape___healthy
26.80546800106705,Clear Sky,59.999927280034704,Grape___healthy
23.172420935962467,Scattered Clouds,54.940073666343146,Grape___healthy
22.3836415237924,Mist,52.75921390650647,Grape___healthy
21.879208836023324,Rain,57.118135595237085,Grape___healthy
25.77136201120662,Shower Rain,51.2059217390827,Grape___healthy
20.718381256858425,Shower Rain,41.806521469688455,Grape___healthy
24.299433216895803,Shower Rain,46.58881545743078,Grape___healthy
24.767380868229058,Thunderstorm,40.32280001051042,Grape___healthy
21.590393489285926,Few Clouds,42.44161229075399,Grape___healthy
31.57216075535806,Few Clouds,68.96551552995062,Orange___Haunglongbing_(Citrus_greening)
27.217069947698405,Snow,68.15438342394035,Orange___Haunglongbing_(Citrus_greening)
24.597777094036413,Shower Rain,77.57323104998132,Orange___Haunglongbing_(Citrus_greening)
29.516874405368476,Shower Rain,66.08607020787865,Orange___Haunglongbing_(Citrus_greening)
28.313947398456023,Scattered Clouds,79.78747100949316,Orange___Haunglongbing_(Citrus_greening)
28.19475407157301,Broken Clouds,71.53792598323425,Orange___Haunglongbing_(Citrus_greening)
31.61996176721563,Rain,76.816781719135,Orange___Haunglongbing_(Citrus_greening)
26.402972252695328,Few Clouds,69.79763662730718,Orange___Haunglongbing_(Citrus_greening)
31.0346894381422,Snow,78.06709085701664,Orange___Haunglongbing_(Citrus_greening)
31.186761390944238,Clear Sky,64.38751811487174,Orange___Haunglongbing_(Citrus_greening)
29.452144680071207,Broken Clouds,77.80459778343285,Orange___Haunglongbing_(Citrus_greening)
28.763260086867007,Rain,77.06397415140736,Orange___Haunglongbing_(Citrus_greening)
29.116242578341996,Few Clouds,64.6308611616665,Orange___Haunglongbing_(Citrus_greening)
30.217494215325836,Few Clouds,71.7030406107015,Orange___Haunglongbing_(Citrus_greening)
31.620729383327163,Clear Sky,66.26412818403162,Orange___Haunglongbing_(Citrus_greening)
25.162107833307605,Shower Rain,79.82632850321184,Orange___Haunglongbing_(Citrus_greening)
29.151101434838793,Snow,74.91120521629044,Orange___Haunglongbing_(Citrus_greening)
28.611620805336827,Rain,72.07769411868401,Orange___Haunglongbing_(Citrus_greening)
24.496917580100117,Mist,64.69585905634892,Orange___Haunglongbing_(Citrus_greening)
24.356012113556428,Rain,61.29054582305767,Orange___Haunglongbing_(Citrus_greening)
26.928315319540438,Broken Clouds,60.34974104066384,Orange___Haunglongbing_(Citrus_greening)
29.490983352852034,Shower Rain,79.63272232361514,Orange___Haunglongbing_(Citrus_greening)
26.534237030209113,Scattered Clouds,69.3285606859269,Orange___Haunglongbing_(Citrus_greening)
27.318024652021556,Thunderstorm,62.266998664447165,Orange___Haunglongbing_(Citrus_greening)
25.43321839946652,Rain,72.00938951371838,Orange___Haunglongbing_(Citrus_greening)
25.47761450376946,Broken Clouds,64.97301167147639,Orange___Haunglongbing_(Citrus_greening)
28.973823227875112,Rain,76.71765770687938,Orange___Haunglongbing_(Citrus_greening)
29.325222139331053,Clear Sky,66.98148829935576,Orange___Haunglongbing_(Citrus_greening)
27.578248563270847,Snow,77.0572436171814,Orange___Haunglongbing_(Citrus_greening)
24.2990515830702,Shower Rain,68.01891456406412,Orange___Haunglongbing_(Citrus_greening)
26.637774848139205,Mist,61.398906179039855,Orange___Haunglongbing_(Citrus_greening)
31.00510188763563,Few Clouds,64.24615758452966,Orange___Haunglongbing_(Citrus_greening)
27.89135511117447,Thunderstorm,61.172297175393304,Orange___Haunglongbing_(Citrus_greening)
29.010561153108917,Snow,78.37784690019902,Orange___Haunglongbing_(Citrus_greening)
27.348997324737464,Snow,72.33000583936668,Orange___Haunglongbing_(Citrus_greening)
25.60889136835023,Few Clouds,75.77079459216694,Orange___Haunglongbing_(Citrus_greening)
24.9041671004298,Thunderstorm,74.07405750660521,Orange___Haunglongbing_(Citrus_greening)
27.75925358626295,Rain,76.39945837580372,Orange___Haunglongbing_(Citrus_greening)
30.516538472763028,Snow,71.005122307027,Orange___Haunglongbing_(Citrus_greening)
27.275793336674212,Scattered Clouds,67.9958094296425,Orange___Haunglongbing_(Citrus_greening)
29.176381316175238,Mist,72.82460072539787,Orange___Haunglongbing_(Citrus_greening)
31.28381283341989,Snow,61.46263476212972,Orange___Haunglongbing_(Citrus_greening)
24.188682289618033,Snow,61.969879937817424,Orange___Haunglongbing_(Citrus_greening)
29.53848664037873,Scattered Clouds,71.20781262235292,Orange___Haunglongbing_(Citrus_greening)
25.310548936035417,Mist,76.56053263558238,Orange___Haunglongbing_(Citrus_greening)
29.37175957260864,Few Clouds,60.350108430248866,Orange___Haunglongbing_(Citrus_greening)
24.2345417375076,Broken Clouds,72.21542724984178,Orange___Haunglongbing_(Citrus_greening)
27.256654647240257,Clear Sky,71.36680402779494,Orange___Haunglongbing_(Citrus_greening)
24.867159766334606,Few Clouds,71.69193924345882,Orange___Haunglongbing_(Citrus_greening)
26.072930009825804,Mist,70.2049981003878,Orange___Haunglongbing_(Citrus_greening)
22.344716726139517,Snow,77.7051289698689,Peach___Bacterial_spot
22.951621389439723,Few Clouds,72.44209056739979,Peach___Bacterial_spot
24.92382408074287,Rain,79.50813350117623,Peach___Bacterial_spot
24.712513676387445,Rain,81.03159033096432,Peach___Bacterial_spot
27.073823495405108,Snow,73.20142440036393,Peach___Bacterial_spot
22.543949283497685,Clear Sky,73.1744842672032,Peach___Bacterial_spot
24.182921819589424,Few Clouds,75.66101388819872,Peach___Bacterial_spot
26.54021303030551,Scattered Clouds,82.3404573271647,Peach___Bacterial_spot
27.04939611434491,Clear Sky,75.5563733453388,Peach___Bacterial_spot
23.186119148559214,Mist,78.78360391031644,Peach___Bacterial_spot
23.134106090821945,Clear Sky,80.67979237575354,Peach___Bacterial_spot
22.81425458806961,Thunderstorm,76.45151336492353,Peach___Bacterial_spot
23.937066751951914,Scattered Clouds,81.35663359623831,Peach___Bacterial_spot
26.577307431790206,Broken Clouds,71.50817839514234,Peach___Bacterial_spot
22.108415505443862,Rain,83.99847681883482,Peach___Bacterial_spot
27.96114122934556,Clear Sky,81.6350421839147,Peach___Bacterial_spot
26.509675947986366,Snow,76.0596387492515,Peach___Bacterial_spot
26.931034886542605,Scattered Clouds,83.59662794510206,Peach___Bacterial_spot
27.387514808974107,Few Clouds,75.4585951582551,Peach___Bacterial_spot
24.307644450374916,Scattered Clouds,70.27676549753187,Peach___Bacterial_spot
26.537639506219648,Thunderstorm,78.35601798622929,Peach___Bacterial_spot
25.526777646658566,Thunderstorm,80.9837069622741,Peach___Bacterial_spot
22.648112222511106,Clear Sky,83.6716305800955,Peach___Bacterial_spot
27.17360416223645,Shower Rain,77.83711922541754,Peach___Bacterial_spot
25.85365810285048,Scattered Clouds,74.31267596942807,Peach___Bacterial_spot
27.801466737201473,Clear Sky,72.8961934161641,Peach___Bacterial_spot
24.128015243759528,Shower Rain,70.99984732200188,Peach___Bacterial_spot
22.51967061052865,Thunderstorm,74.49996952119636,Peach___Bacterial_spot
27.229138243820433,Rain,73.17229694056326,Peach___Bacterial_spot
26.490541879863663,Broken Clouds,84.70359034702719,Peach___Bacterial_spot
26.409092649539108,Few Clouds,70.30760963340737,Peach___Bacterial_spot
24.78775957549013,Snow,78.42503384447895,Peach___Bacterial_spot
25.583648455640642,Mist,81.34056298206006,Peach___Bacterial_spot
26.05092823379385,Snow,78.77598263642825,Peach___Bacterial_spot
23.541320173850494,Snow,79.14297343040514,Peach___Bacterial_spot
26.53679492166229,Scattered Clouds,72.88960832699453,Peach___Bacterial_spot
22.221607467535065,Few Clouds,83.90403282854733,Peach___Bacterial_spot
23.447429849059752,Few Clouds,75.24191147032413,Peach___Bacterial_spot
27.390892336484935,Snow,73.9620819066778,Peach___Bacterial_spot
26.88758113507997,Broken Clouds,80.58417535192278,Peach___Bacterial_spot
27.719972654165794,Broken Clouds,81.00303531704934,Peach___Bacterial_spot
24.80981018012329,Clear Sky,84.39605978281523,Peach___Bacterial_spot
24.98037912960472,Rain,71.74078676108039,Peach___Bacterial_spot
23.66380457079292,Few Clouds,78.60408705294998,Peach___Bacterial_spot
27.549563500709382,Mist,71.58806834051283,Peach___Bacterial_spot
25.594557742234212,Rain,72.23402161384668,Peach___Bacterial_spot
26.321322222989544,Few Clouds,78.99168700310538,Peach___Bacterial_spot
22.95758852314521,Rain,81.89579171727351,Peach___Bacterial_spot
27.04063871732136,Snow,76.34976524656359,Peach___Bacterial_spot
23.442533476030892,Rain,82.22547649962702,Peach___Bacterial_spot
25.472195519039992,Rain,61.034319227454255,Peach___healthy
23.951306254683143,Mist,54.690930274490476,Peach___healthy
19.64685284873297,Shower Rain,57.38850436095981,Peach___healthy
18.930145698847756,Few Clouds,52.70469919258555,Peach___healthy
23.342278962736508,Mist,68.6067139642786,Peach___healthy
24.966162875510243,Broken Clouds,64.00653075570357,Peach___healthy
22.01685512991299,Clear Sky,54.25096329201679,Peach___healthy
24.00906014466814,Snow,55.097451514420555,Peach___healthy
19.25065404206232,Few Clouds,54.50139773604865,Peach___healthy
20.808354845965713,Broken Clouds,52.38581998031817,Peach___healthy
20.06802977958703,Rain,60.78216372360212,Peach___healthy
18.625084205576456,Mist,66.99231796969303,Peach___healthy
23.994187709935886,Scattered Clouds,60.482672101071074,Peach___healthy
19.372944343190685,Shower Rain,59.26218536621982,Peach___healthy
23.179183221308804,Snow,53.72963797475282,Peach___healthy
23.362704326987917,Clear Sky,50.21192228253925,Peach___healthy
20.01983752162494,Thunderstorm,68.03058625576908,Peach___healthy
19.816771449731093,Broken Clouds,52.958431629555115,Peach___healthy
25.06252087433731,Clear Sky,50.24796635321218,Peach___healthy
22.900833161852635,Few Clouds,57.159514275837445,Peach___healthy
18.237498864103756,Mist,62.929687587977455,Peach___healthy
25.98484947772907,Few Clouds,61.69675016537799,Peach___healthy
24.445573582685483,Clear Sky,55.4250321456646,Peach___healthy
25.821337869878,Broken Clouds,64.47551000705607,Peach___healthy
18.04251092029105,Shower Rain,65.37932006311304,Peach___healthy
22.30381967121636,Thunderstorm,52.60955958421729,Peach___healthy
21.814422776093423,Snow,57.63990557709356,Peach___healthy
18.096086115990012,Thunderstorm,66.38313562936538,Peach___healthy
21.989271842949805,Snow,60.95640945747957,Peach___healthy
23.92698411454208,Broken Clouds,63.3366819210218,Peach___healthy
25.20561834116357,Mist,52.80445604617998,Peach___healthy
23.685702650103625,Broken Clouds,55.98061026558704,Peach___healthy
23.31111961402219,Scattered Clouds,52.42352211113864,Peach___healthy
22.58615159535463,Shower Rain,50.53452512402928,Peach___healthy
21.362635956968784,Snow,52.29550728566732,Peach___healthy
25.19480588683142,Scattered Clouds,57.605241037466584,Peach___healthy
24.47241200815516,Mist,53.43605559449112,Peach___healthy
23.911524598403677,Broken Clouds,53.517924517727074,Peach___healthy
22.50342011857292,Clear Sky,69.94222123889199,Peach___healthy
18.758019166575295,Clear Sky,65.40062635605811,Peach___healthy
22.05708651127973,Thunderstorm,67.07695902098058,Peach___healthy
21.939953537178717,Thunderstorm,53.67452726016022,Peach___healthy
24.090880323738656,Shower Rain,60.361344337741365,Peach___healthy
21.44438541651078,Rain,50.263935168955676,Peach___healthy
20.385479200365673,Few Clouds,64.46735514344647,Peach___healthy
24.16657016666112,Scattered Clouds,58.5760135972732,Peach___healthy
24.793857566421053,Clear Sky,65.83682794830514,Peach___healthy
22.50868155486498,Clear Sky,62.737944966667726,Peach___healthy
24.918498392431836,Broken Clouds,64.70809077775678,Peach___healthy
18.122673255217734,Broken Clouds,65.34176792218871,Peach___healthy
20.07188776095883,Snow,72.55501904199072,"Pepper,_bell___Bacterial_spot"
25.85845540778055,Snow,77.42829146605918,"Pepper,_bell___Bacterial_spot"
22.475358911719617,Shower Rain,83.64512274162878,"Pepper,_bell___Bacterial_spot"
20.664424353237962,Snow,70.9958361458913,"Pepper,_bell___Bacterial_spot"
26.014107637473163,Rain,89.3887300163666,"Pepper,_bell___Bacterial_spot"
22.224382310908393,Thunderstorm,89.68533731381613,"Pepper,_bell___Bacterial_spot"
26.968477878864242,Shower Rain,81.58817987330593,"Pepper,_bell___Bacterial_spot"
23.816215990382894,Thunderstorm,85.25420735416762,"Pepper,_bell___Bacterial_spot"
29.34225021346393,Mist,79.53748919677967,"Pepper,_bell___Bacterial_spot"
22.886799542228058,Shower Rain,86.61469939003234,"Pepper,_bell___Bacterial_spot"
20.587408157425294,Rain,89.21087049221333,"Pepper,_bell___Bacterial_spot"
21.158278099630834,Scattered Clouds,88.6177578626492,"Pepper,_bell___Bacterial_spot"
25.545136928790125,Broken Clouds,85.60593169179099,"Pepper,_bell___Bacterial_spot"
26.5054194757696,Scattered Clouds,86.56587377442838,"Pepper,_bell___Bacterial_spot"
26.12426350291689,Scattered Clouds,79.00233991847722,"Pepper,_bell___Bacterial_spot"
24.334316348929246,Mist,72.83927442136635,"Pepper,_bell___Bacterial_spot"
28.051272982273957,Scattered Clouds,89.97108004245337,"Pepper,_bell___Bacterial_spot"
29.826326398887378,Shower Rain,73.991729789526,"Pepper,_bell___Bacterial_spot"
24.77891785790091,Snow,86.65917772631562,"Pepper,_bell___Bacterial_spot"
20.790458686562474,Scattered Clouds,88.14619318432874,"Pepper,_bell___Bacterial_spot"
20.709041744618087,Clear Sky,83.31186445812652,"Pepper,_bell___Bacterial_spot"
21.67908363579319,Shower Rain,78.76293484805093,"Pepper,_bell___Bacterial_spot"
26.205123487508885,Broken Clouds,78.85014652945932,"Pepper,_bell___Bacterial_spot"
23.315186675888437,Rain,85.77320695113012,"Pepper,_bell___Bacterial_spot"
25.525271665861602,Shower Rain,71.06018626026784,"Pepper,_bell___Bacterial_spot"
22.550123157617282,Mist,77.90125788776074,"Pepper,_bell___Bacterial_spot"
28.122938462359787,Rain,80.702774308157,"Pepper,_bell___Bacterial_spot"
26.890862931544053,Clear Sky,82.24879705960484,"Pepper,_bell___Bacterial_spot"
21.915290875338545,Scattered Clouds,74.39281662467458,"Pepper,_bell___Bacterial_spot"
29.52571181624083,Few Clouds,84.55762491904443,"Pepper,_bell___Bacterial_spot"
23.11916401417416,Scattered Clouds,72.06927699049689,"Pepper,_bell___Bacterial_spot"
22.15640813008017,Shower Rain,82.75395865171635,"Pepper,_bell___Bacterial_spot"
21.673486743604027,Thunderstorm,85.98898255168922,"Pepper,_bell___Bacterial_spot"
24.052765252701086,Mist,80.01974376230548,"Pepper,_bell___Bacterial_spot"
27.533032917029107,Broken Clouds,75.88709488407638,"Pepper,_bell___Bacterial_spot"
29.200913676258917,Shower Rain,83.87161938293414,"Pepper,_bell___Bacterial_spot"
23.73058864312248,Rain,76.80942528041753,"Pepper,_bell___Bacterial_spot"
24.123797762302267,Thunderstorm,72.48398206974608,"Pepper,_bell___Bacterial_spot"
24.645419373650203,Rain,73.0430837146993,"Pepper,_bell___Bacterial_spot"
27.324222231794,Shower Rain,83.10158629238506,"Pepper,_bell___Bacterial_spot"
23.54637481304981,Mist,74.20226060783477,"Pepper,_bell___Bacterial_spot"
21.96955792708857,Shower Rain,78.72128012196596,"Pepper,_bell___Bacterial_spot"
24.314530051008116,Shower Rain,70.66515009265044,"Pepper,_bell___Bacterial_spot"
20.61577471494661,Rain,85.39773143367886,"Pepper,_bell___Bacterial_spot"
27.438716595585788,Thunderstorm,70.23215516286255,"Pepper,_bell___Bacterial_spot"
22.06696705360731,Shower Rain,70.66253289177594,"Pepper,_bell___Bacterial_spot"
24.46153887246027,Rain,82.04163642385893,"Pepper,_bell___Bacterial_spot"
22.36193352134844,Scattered Clouds,76.97652516281165,"Pepper,_bell___Bacterial_spot"
28.684281942444365,Few Clouds,76.86625107130736,"Pepper,_bell___Bacterial_spot"
23.2504871299356,Thunderstorm,84.79509928342091,"Pepper,_bell___Bacterial_spot"
23.079181824413748,Snow,69.73165332686861,"Pepper,_bell___healthy"
25.21140588514438,Scattered Clouds,53.418035174470795,"Pepper,_bell___healthy"
25.955851174589306,Shower Rain,66.96434574470658,"Pepper,_bell___healthy"
27.097347138299398,Scattered Clouds,64.85454076570969,"Pepper,_bell___healthy"
21.7564749735379,Snow,60.111767158178246,"Pepper,_bell___healthy"
22.65037884924969,Shower Rain,63.35367142759246,"Pepper,_bell___healthy"
20.624291748153734,Shower Rain,54.76920455904959,"Pepper,_bell___healthy"
28.499570397121563,Thunderstorm,55.044525228642286,"Pepper,_bell___healthy"
27.238654473849216,Broken Clouds,63.67739368669868,"Pepper,_bell___healthy"
26.355789325408264,Clear Sky,69.12914261343285,"Pepper,_bell___healthy"
26.45949169020493,Mist,63.41005444897076,"Pepper,_bell___healthy"
29.0517976799625,Snow,64.82153355458753,"Pepper,_bell___healthy"
23.343739891540654,Rain,65.29031992379694,"Pepper,_bell___healthy"
26.658843743750676,Clear Sky,62.51680470599248,"Pepper,_bell___healthy"
21.821340358520942,Scattered Clouds,67.28525621932071,"Pepper,_bell___healthy"
21.33737060150378,Thunderstorm,54.04199598626213,"Pepper,_bell___healthy"
22.259997080574315,Shower Rain,59.908012056816304,"Pepper,_bell___healthy"
29.743473311336203,Scattered Clouds,59.06189990537909,"Pepper,_bell___healthy"
22.688743473346566,Broken Clouds,69.71023802385292,"Pepper,_bell___healthy"
29.78018016197052,Broken Clouds,65.31588153807881,"Pepper,_bell___healthy"
24.463723232361254,Broken Clouds,56.825378363779905,"Pepper,_bell___healthy"
28.529770895822786,Clear Sky,52.112616555387746,"Pepper,_bell___healthy"
24.50924893814429,Snow,59.012297694685465,"Pepper,_bell___healthy"
25.559309275028884,Snow,54.2265090450074,"Pepper,_bell___healthy"
28.420824366518506,Thunderstorm,53.533204858127995,"Pepper,_bell___healthy"
29.57590689412557,Thunderstorm,55.458244079351026,"Pepper,_bell___healthy"
24.551240746296745,Few Clouds,62.9057928885149,"Pepper,_bell___healthy"
20.715074524149756,Rain,67.62672742290363,"Pepper,_bell___healthy"
29.94719326880106,Broken Clouds,64.80231848016072,"Pepper,_bell___healthy"
26.34765417184441,Snow,61.476587777372515,"Pepper,_bell___healthy"
27.542943458335735,Clear Sky,52.81010242642324,"Pepper,_bell___healthy"
27.347001875157417,Few Clouds,64.24829400487052,"Pepper,_bell___healthy"
21.479377308189274,Scattered Clouds,55.69252655182325,"Pepper,_bell___healthy"
29.239344619221313,Shower Rain,50.666351530379615,"Pepper,_bell___healthy"
29.248165375348616,Shower Rain,60.295752289288586,"Pepper,_bell___healthy"
20.280889211878495,Broken Clouds,68.64736247920543,"Pepper,_bell___healthy"
24.789851603948467,Snow,61.169139454676746,"Pepper,_bell___healthy"
20.10255786474943,Thunderstorm,55.705649210041955,"Pepper,_bell___healthy"
24.470622167340032,Snow,59.79704723699074,"Pepper,_bell___healthy"
22.285283351450435,Thunderstorm,63.21517754117506,"Pepper,_bell___healthy"
22.232967140093198,Snow,61.25924057067775,"Pepper,_bell___healthy"
23.41846113740187,Thunderstorm,67.50925592291873,"Pepper,_bell___healthy"
21.337059761686607,Scattered Clouds,67.08130998491411,"Pepper,_bell___healthy"
27.839204437195985,Clear Sky,62.692438575583324,"Pepper,_bell___healthy"
26.999307900105695,Scattered Clouds,58.1306974364561,"Pepper,_bell___healthy"
23.87131992277802,Mist,58.366523028350294,"Pepper,_bell___healthy"
27.263303331507846,Thunderstorm,54.83095904423087,"Pepper,_bell___healthy"
25.99048706057305,Shower Rain,61.97200306647233,"Pepper,_bell___healthy"
20.214389760990347,Thunderstorm,69.47128517508693,"Pepper,_bell___healthy"
26.239034298007716,Mist,57.922393662526915,"Pepper,_bell___healthy"
23.207405461792018,Scattered Clouds,84.31364291623159,Potato___Early_blight
23.573335339085318,Broken Clouds,75.61577229500112,Potato___Early_blight
24.727750682471584,Few Clouds,76.61508448341205,Potato___Early_blight
15.770356721431595,Mist,80.06420745235819,Potato___Early_blight
23.35056844828952,Mist,77.2983582511013,Potato___Early_blight
20.498770292903238,Clear Sky,73.68914804897582,Potato___Early_blight
22.014273292260874,Thunderstorm,72.17821782231701,Potato___Early_blight
23.510757805151794,Rain,77.97160566644482,Potato___Early_blight
18.4674651604369,Scattered Clouds,79.47980734536773,Potato___Early_blight
22.070303436228137,Snow,70.51214625648386,Potato___Early_blight
23.934530288961422,Scattered Clouds,84.45242219143041,Potato___Early_blight
15.945148435883802,Scattered Clouds,70.3361380075048,Potato___Early_blight
22.12095029897089,Broken Clouds,80.61369822477198,Potato___Early_blight
19.7276316394245,Clear Sky,74.98528488140548,Potato___Early_blight
19.761813855078056,Shower Rain,82.70904741720778,Potato___Early_blight
17.031971714795194,Scattered Clouds,81.30254164822917,Potato___Early_blight
21.52530973049684,Mist,84.70850663489455,Potato___Early_blight
17.383966712817696,Few Clouds,74.4334490848419,Potato___Early_blight
24.37957682494737,Thunderstorm,80.09222138163416,Potato___Early_blight
16.694909971246403,Snow,70.64913690418882,Potato___Early_blight
23.539570625296015,Broken Clouds,79.25706750889152,Potato___Early_blight
24.393915065014653,Thunderstorm,78.24988618783307,Potato___Early_blight
23.503440599238814,Thunderstorm,78.30604591652158,Potato___Early_blight
18.21676982517946,Thunderstorm,81.57502859581777,Potato___Early_blight
15.129218229287783,Rain,78.00169356758784,Potato___Early_blight
17.76510079096673,Clear Sky,72.97237993815953,Potato___Early_blight
18.389125329217848,Rain,73.6835846637506,Potato___Early_blight
21.812923305464555,Scattered Clouds,72.63598488946619,Potato___Early_blight
17.17435584892362,Scattered Clouds,83.99475388026063,Potato___Early_blight
23.623424828680843,Shower Rain,77.93978788413006,Potato___Early_blight
19.289267706892254,Clear Sky,84.1574857849567,Potato___Early_blight
20.84372818888001,Clear Sky,84.27564714516136,Potato___Early_blight
16.780009927085583,Broken Clouds,71.03385769331413,Potato___Early_blight
16.927370460942694,Scattered Clouds,72.79849653472318,Potato___Early_blight
18.44100262903704,Mist,74.65918997224738,Potato___Early_blight
19.240109877670967,Few Clouds,79.01865696381572,Potato___Early_blight
23.78093172758094,Clear Sky,74.93803715544355,Potato___Early_blight
19.676542998672645,Rain,76.70072637464557,Potato___Early_blight
18.532623856558555,Snow,72.55657721454656,Potato___Early_blight
20.478485926278577,Scattered Clouds,83.46009875326395,Potato___Early_blight
23.333516603900847,Few Clouds,83.84415079300594,Potato___Early_blight
24.941417683630362,Few Clouds,73.29970058206352,Potato___Early_blight
18.114413092024368,Snow,79.05065852567843,Potato___Early_blight
21.84098530526656,Clear Sky,81.00789595244193,Potato___Early_blight
20.784475700172326,Mist,82.91280194033763,Potato___Early_blight
23.713758408595716,Clear Sky,74.37083041353168,Potato___Early_blight
23.158735589672798,Thunderstorm,76.0418344266927,Potato___Early_blight
19.002767442345665,Shower Rain,82.54513521459211,Potato___Early_blight
15.748272933532764,Mist,82.53380491560593,Potato___Early_blight
20.587051300543358,Scattered Clouds,82.8020625549021,Potato___Early_blight
10.699481571949349,Shower Rain,98.88474366873336,Potato___Late_blight
14.142767951661627,Snow,95.68706420405157,Potato___Late_blight
10.498202090788446,Broken Clouds,85.92243217139314,Potato___Late_blight
10.736289489722587,Broken Clouds,88.21848193291933,Potato___Late_blight
11.776448770916359,Scattered Clouds,90.45220361858468,Potato___Late_blight
18.751496002239932,Few Clouds,86.85977968681644,Potato___Late_blight
12.181097926897822,Clear Sky,85.46707830377062,Potato___Late_blight
17.62857881599771,Clear Sky,92.03115829422417,Potato___Late_blight
10.61395376119063,Snow,93.82478650902634,Potato___Late_blight
19.00184227952786,Snow,98.32990544752248,Potato___Late_blight
12.61187925979569,Clear Sky,99.9476549261526,Potato___Late_blight
16.115241187733556,Broken Clouds,99.14183446628441,Potato___Late_blight
12.57815977564055,Scattered Clouds,87.44125428608508,Potato___Late_blight
11.298906054542716,Thunderstorm,90.8070297617109,Potato___Late_blight
16.54104781365597,Scattered Clouds,97.06490118357311,Potato___Late_blight
17.386559837857085,Mist,98.54931086123943,Potato___Late_blight
15.900369475298895,Few Clouds,91.44185943120328,Potato___Late_blight
10.070688060649339,Shower Rain,85.00998986108875,Potato___Late_blight
19.95856235798159,Few Clouds,93.80050013447831,Potato___Late_blight
14.21978289913095,Mist,90.43394696645136,Potato___Late_blight
18.39104791990369,Rain,87.8673010881072,Potato___Late_blight
11.501972051243909,Mist,97.48049939045647,Potato___Late_blight
14.332853014718088,Broken Clouds,96.21616259489016,Potato___Late_blight
18.08975111996002,Broken Clouds,91.51269740935149,Potato___Late_blight
11.773784090030095,Rain,91.5348701748968,Potato___Late_blight
18.838223985642635,Rain,96.33464269024604,Potato___Late_blight
13.347974545066561,Mist,92.03361414037029,Potato___Late_blight
16.049275513201227,Broken Clouds,85.3249110201235,Potato___Late_blight
12.778566870699382,Rain,93.91611449984254,Potato___Late_blight
15.796205422843563,Few Clouds,94.19471229778695,Potato___Late_blight
19.944513986008957,Mist,97.46918062771162,Potato___Late_blight
15.981052642279217,Rain,99.8755442911327,Potato___Late_blight
16.85292772375754,Shower Rain,93.37000661864073,Potato___Late_blight
13.968114511189487,Thunderstorm,90.4890930804348,Potato___Late_blight
12.75455094889047,Snow,86.92365216507145,Potato___Late_blight
11.860824874463137,Few Clouds,92.56292109868149,Potato___Late_blight
16.89758085648544,Shower Rain,92.57872271771029,Potato___Late_blight
10.475742304378944,Mist,91.92992107813888,Potato___Late_blight
12.731694163578727,Snow,97.47784569236055,Potato___Late_blight
10.441625163917612,Thunderstorm,85.46757804438099,Potato___Late_blight
18.593611277518477,Few Clouds,93.92887944966726,Potato___Late_blight
13.572524266750653,Rain,97.62627811989937,Potato___Late_blight
13.298689141717945,Scattered Clouds,88.71328958452597,Potato___Late_blight
18.545640474534427,Scattered Clouds,95.98848032774632,Potato___Late_blight
13.47673502383959,Thunderstorm,88.20843753696217,Potato___Late_blight
18.592100746373795,Rain,92.90928506678699,Potato___Late_blight
10.293483894631436,Broken Clouds,96.89077115544384,Potato___Late_blight
15.377025427504936,Clear Sky,94.36213326249863,Potato___Late_blight
18.059215575769958,Rain,85.54540772359114,Potato___Late_blight
14.234455302810412,Few Clouds,91.80745066389296,Potato___Late_blight
16.359890949968523,Rain,57.13673863551305,Potato___healthy
15.144394196811582,Few Clouds,61.101086669142276,Potato___healthy
17.517338582960576,Thunderstorm,56.18638042849918,Potato___healthy
15.80834346066277,Scattered Clouds,68.9901159089587,Potato___healthy
20.06716760693306,Clear Sky,63.507558113469386,Potato___healthy
17.623937232851336,Scattered Clouds,68.43219781100913,Potato___healthy
21.48994840985532,Scattered Clouds,50.8336312441904,Potato___healthy
17.570010704400218,Broken Clouds,64.17410756068487,Potato___healthy
20.741508110826146,Shower Rain,65.20720819569055,Potato___healthy
15.203140478974197,Few Clouds,67.63738159096262,Potato___healthy
18.63794637394046,Mist,58.45705573341054,Potato___healthy
21.806254870284775,Rain,61.960526784870794,Potato___healthy
21.497428698233627,Thunderstorm,63.63592077316506,Potato___healthy
15.0648473421666,Thunderstorm,69.8901850196457,Potato___healthy
